empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots
13.0,1,662058c8efb656b0b6d990602c027af9,42.01256011541,-87.6743671152,Clark St & Touhy Ave,2021-02-24T17:34:10.087000Z,,1614182197.0,1.0,1.0,353,,,
9.0,2,f4c627215ba7eb3edbefc949603b9a8f,41.77351755125,-87.5771428255,Jeffery Blvd & 67th St,2021-02-24T17:34:10.089000Z,,1614164073.0,1.0,1.0,352,,,
15.0,0,a653d3466e0c6e12db1f58d7eb132237,41.803038,-87.606615,Cottage Grove Ave & 51st St,2021-02-24T17:34:10.090000Z,,1614184015.0,1.0,1.0,351,,,
7.0,7,1ab26169d4e7efdd43a6328a422c7f0a,41.895966,-87.667747,Ashland Ave & Chicago Ave,2021-02-24T17:34:10.091000Z,,1614185409.0,1.0,1.0,350,,,
15.0,8,5e371f178ff09dfe69faebb7a41d31e6,41.90348607004,-87.6433534936,Larrabee St & Division St,2021-02-24T17:34:10.094000Z,,1614177100.0,1.0,1.0,359,,,
9.0,6,2f74e5daa1d772e75dd310c95860b067,41.903029,-87.697474,California Ave & Division St,2021-02-24T17:34:10.095000Z,,1614184881.0,1.0,1.0,216,,,
6.0,8,7fc647c996c1e48a3f1e10f92753287d,41.88137,-87.67493,Damen Ave & Madison St,2021-02-24T17:34:10.098000Z,,1614174947.0,1.0,1.0,215,,,
18.0,11,b5abaa7f26aae7af04cdeb338d01c3d9,41.889906,-87.634266,Wells St & Hubbard St,2021-02-24T17:34:10.099000Z,,1614185610.0,1.0,1.0,212,,,
11.0,15,914127814e130b4e728cc645009ba705,41.90345,-87.667747,Ashland Ave & Division St,2021-02-24T17:34:10.102000Z,,1614187730.0,1.0,1.0,210,,,
10.0,0,c01c5567dbf65268eaf6bac361f089e6,41.856802,-87.633879,Wells St & 19th St,2021-02-24T17:34:10.104000Z,,1614177204.0,1.0,1.0,218,,,
10.0,9,f4826cf28cc8395cc6eca6c6d883e287,41.915983,-87.677335,Damen Ave & Cortland St,2021-02-24T17:34:10.105000Z,,1614163755.0,1.0,1.0,219,,,
4.0,13,d195b667b6d77b8623cbf2e4e5e1b140,41.912133,-87.634656,Wells St & Concord Ln,2021-02-24T17:34:10.106000Z,,1614186153.0,1.0,1.0,289,,,
13.0,1,595e8635dd8d3b387d78c01178dfc93c,41.918084,-87.643749,Larrabee St & Armitage Ave,2021-02-24T17:34:10.107000Z,,1614179011.0,1.0,1.0,288,,,
16.0,3,9d0eb340d15e3f593d7898a5d6a714c6,41.856268,-87.613348,Burnham Harbor,2021-02-24T17:34:10.108000Z,,1614182779.0,1.0,1.0,4,,,
1.0,6,682ae6d99e9277d6c1b357590cb76360,41.84847,-87.685109,Western Ave & 24th St,2021-02-24T17:34:10.110000Z,,1614163756.0,1.0,1.0,281,,,
10.0,1,f243d810693e02acd4d9a7357fe0aa4e,41.8378,-87.65114,Morgan St & 31st St,2021-02-24T17:34:10.111000Z,,1614164407.0,1.0,1.0,280,,,
20.0,14,06babe745b1c17c12642faf3a76c2336,41.878166,-87.631929,LaSalle St & Jackson Blvd,2021-02-24T17:34:10.112000Z,,1614183681.0,1.0,1.0,283,,,
13.0,2,aaf2ffcccd8d8daf5ff1b23979942eb8,41.864883,-87.647071,Halsted St & Maxwell St,2021-02-24T17:34:10.113000Z,,1614185214.0,1.0,1.0,282,,,
17.0,2,ea3177ce981a99a50407e99cc7286cbe,41.889899,-87.671473,Wood St & Hubbard St,2021-02-24T17:34:10.115000Z,,1614175704.0,1.0,1.0,285,,,
17.0,6,2bde07852487100be02f1242dca35060,41.87785,-87.62408,Michigan Ave & Jackson Blvd,2021-02-24T17:34:10.116000Z,,1614184926.0,1.0,1.0,284,,,
19.0,12,06dd2b4f6c751516c09ea761de5314ca,41.880317,-87.635185,Franklin St & Monroe St,2021-02-24T17:34:10.117000Z,,1614186704.0,1.0,1.0,287,,,
8.0,3,02b8e6681e98d5ecbd550932fffe653e,41.836208,-87.613533,Rhodes Ave & 32nd St,2021-02-24T17:34:10.128000Z,,1614175994.0,1.0,1.0,263,,,
2.0,9,39e37d732168a50575eb1d62644134bd,41.827059,-87.64572,Halsted St & 37th St,2021-02-24T17:34:10.129000Z,,1614164072.0,1.0,1.0,262,,,
0.0,10,d14d9dc0b7e1a6ef176f4ee589a101c5,41.871514,-87.669886,Hermitage Ave & Polk St,2021-02-24T17:34:10.130000Z,,1614182271.0,0.0,0.0,261,,,
20.0,15,fd5c4311bb77f1367251605fb71b336c,41.929567,-87.707857,Kedzie Ave & Milwaukee Ave,2021-02-24T17:34:10.132000Z,,1614185355.0,1.0,1.0,260,,,
10.0,5,48bba7ce9e8c9533e72d738aca3901a6,41.809443,-87.591875,Lake Park Ave & 47th St,2021-02-24T17:34:10.133000Z,,1614176996.0,1.0,1.0,267,,,
6.0,9,ea9304b74cdd98ac4cdb6af5f9f82b82,41.822985,-87.6071,Cottage Grove Ave & Oakwood Blvd,2021-02-24T17:34:10.134000Z,,1614164071.0,1.0,1.0,265,,,
18.0,1,31454057b1196b9e7ff10efc48f9e7c3,41.886835,-87.62232,Stetson Ave & South Water St,2021-02-24T17:34:10.135000Z,,1614181552.0,1.0,1.0,264,,,
34.0,5,75c9d22113ef305f4835d061a0726da3,41.911722,-87.626804,Lake Shore Dr & North Blvd,2021-02-24T17:34:10.138000Z,,1614169366.0,1.0,1.0,268,,,
5.0,16,2cd73a021587f99df63d6bae8f02f239,41.867227,-87.625961,Wabash Ave & Roosevelt Rd,2021-02-24T17:34:10.140000Z,,1614187900.0,1.0,1.0,59,,,
9.0,13,0da615a46bee68ae05295f9f1ea6c097,41.916017,-87.668879,Marshfield Ave & Cortland St,2021-02-24T17:34:10.141000Z,,1614164074.0,1.0,1.0,58,,,
23.0,0,37c0a71c55f34d49365e0d7c048d200c,41.867324,-87.648625,Halsted St & Roosevelt Rd,2021-02-24T17:34:10.142000Z,,1614187609.0,1.0,1.0,55,,,
5.0,14,a6b98b17ed8f680c669197abdd66fc17,41.896362458,-87.6540612729,Ogden Ave & Chicago Ave,2021-02-24T17:34:10.144000Z,,1614187092.0,1.0,1.0,54,,,
6.0,8,ca9fe1ad6bf9de7d4c70eb32585acb13,41.8671177825,-87.6410879593,Clinton St & Roosevelt Rd,2021-02-24T17:34:10.148000Z,,1614187607.0,1.0,1.0,57,,,
17.0,10,dbe3f5a9188f9c7887d3ced1e5a970fb,41.888716036,-87.6444478533,Desplaines St & Kinzie St,2021-02-24T17:34:10.152000Z,,1614183488.0,1.0,1.0,56,,,
7.0,30,8aff3906ed0318fc7bb7d88623acdfd0,41.884576228,-87.63188991,Clark St & Randolph St,2021-02-24T17:34:10.154000Z,,1614187545.0,1.0,1.0,51,,,
21.0,14,6897aa465f79389fcf214e695719b2fa,41.8759326655,-87.6305845355,Clark St & Ida B Wells Dr,2021-02-24T17:34:10.156000Z,,1614183576.0,1.0,1.0,50,,,
23.0,2,2bd76c2dff7f54df82dd45a859e76d6d,41.894722,-87.634362,Wells St & Huron St,2021-02-24T17:34:10.158000Z,,1614183024.0,1.0,1.0,53,,,
29.0,5,633e23d2b83effb8b1f310fc67f2dcc6,41.886024,-87.624117,Michigan Ave & Lake St,2021-02-24T17:34:10.161000Z,,1614187563.0,1.0,1.0,52,,,
7.0,3,f000e9a69dcd83c637203aeba82370a9,41.880708,-87.741018,Kenton Ave & Madison St,2021-02-24T17:34:10.176000Z,,1614163454.0,1.0,1.0,537,,,
6.0,5,4709a27bffa86c2df50a8d4a2f841d81,41.885928,-87.73541,Kostner Ave & Lake St,2021-02-24T17:34:10.177000Z,,1614163454.0,1.0,1.0,536,,,
6.0,5,542081770982a15f2d876b2dc82c0038,41.874325,-87.725704,Pulaski Rd & Congress Pkwy,2021-02-24T17:34:10.179000Z,,1614179362.0,1.0,1.0,535,,,
8.0,3,f4aabe262722adc3f937e9b68bea8ea7,41.88085,-87.727907,Karlov Ave & Madison St,2021-02-24T17:34:10.180000Z,,1614164410.0,1.0,1.0,534,,,
10.0,1,40f7025e20483978bc15495343fdbc11,41.875679,-87.71547,Central Park Blvd & 5th Ave,2021-02-24T17:34:10.181000Z,,1614177855.0,1.0,1.0,533,,,
9.0,2,2d640ddf05b121076133a5c9dbf1e5f7,41.887919,-87.774446,Austin Blvd & Lake St,2021-02-24T17:34:10.183000Z,,1614164074.0,1.0,1.0,532,,,
8.0,3,765893957418ab80bae6e269653af1e6,41.887664,-87.765469,Central Ave & Lake St,2021-02-24T17:34:10.185000Z,,1614164072.0,1.0,1.0,531,,,
7.0,4,4edb7ece2f8a8dbfae084f70402c0b6c,41.887832,-87.755527,Laramie Ave & Kinzie St,2021-02-24T17:34:10.187000Z,,1614164407.0,1.0,1.0,530,,,
7.0,3,23ef229e2f33c15003090992ef13f535,41.877613,-87.745405,Cicero Ave & Quincy St,2021-02-24T17:34:10.189000Z,,1614164072.0,1.0,1.0,539,,,
6.0,5,bc5d804e49bed4385aef307dcc197a54,41.872131,-87.746619,Cicero Ave & Flournoy St,2021-02-24T17:34:10.193000Z,,1614164072.0,1.0,1.0,538,,,
15.0,7,3a1fd069a9b3df38bea9cf177141eab2,41.936266,-87.652662,Sheffield Ave & Wellington Ave,2021-02-24T17:34:10.195000Z,,1614186312.0,1.0,1.0,115,,,
23.0,4,366c20ad7571dc525964d6ae9ddbd05b,41.949399,-87.654529,Sheffield Ave & Waveland Ave,2021-02-24T17:34:10.197000Z,,1614177714.0,1.0,1.0,114,,,
10.0,17,4810c6bb50e1a0527f0f8351a9d99594,41.94018,-87.65304,Wilton Ave & Belmont Ave,2021-02-24T17:34:10.199000Z,,1614173909.0,1.0,1.0,117,,,
14.0,1,9a51030552b35d8530f77718210bc0d4,41.91552,-87.687022,Western Ave & Winnebago Ave,2021-02-24T17:34:10.200000Z,,1614184446.0,1.0,1.0,116,,,
8.0,19,b34d06e44c1e146a0bb5cf1bc37de2b0,41.894666,-87.638437,Sedgwick St & Huron St,2021-02-24T17:34:10.201000Z,,1614186585.0,1.0,1.0,111,,,
4.0,21,7beddb67c3011a9cb627f1c9a097d98b,41.893992,-87.629318,Dearborn St & Erie St,2021-02-24T17:34:10.203000Z,,1614188002.0,1.0,1.0,110,,,
3.0,11,70c7953aa5d3709c96962c88dbfa6f76,41.91844,-87.65222,Bissell St & Armitage Ave,2021-02-24T17:34:10.204000Z,,1614186469.0,1.0,1.0,113,,,
1.0,13,99b99f0bcce178641b81e8fd14b73f09,41.883668,-87.64867,Green St & Randolph St,2021-02-24T17:34:10.205000Z,,1614187020.0,1.0,1.0,112,,,
6.0,10,ac7f4774d7c91a711e0f5924fe552381,41.88592,-87.66717,Ashland Ave & Lake St,2021-02-24T17:34:10.206000Z,,1614185308.0,1.0,1.0,119,,,
7.0,11,cb11657c8a4f1883485ca94ddd62f73d,41.911386,-87.638677,Sedgwick St & North Ave,2021-02-24T17:34:10.207000Z,,1614186979.0,1.0,1.0,118,,,
9.0,0,33f72132670a5dcaf0c9c7a45b157141,41.77372095205,-87.60563486,Cottage Grove Ave & 67th St,2021-02-24T17:34:10.208000Z,,1614164411.0,1.0,1.0,429,,,
1.0,10,fdb715ac19958dbaf1bb67c5ce66ea26,41.7804056457,-87.5914159893,Dorchester Ave & 63rd St,2021-02-24T17:34:10.209000Z,,1614182090.0,1.0,1.0,428,,,
10.0,1,8b79810ce9ad7a020d960d16cfe07844,41.79342945658,-87.6158532619,MLK Jr Dr & 56th St,2021-02-24T17:34:10.211000Z,,1614163453.0,1.0,1.0,421,,,
8.0,9,0e668976214dbbb381a47595089a78a3,41.79430062054,-87.6014497734,Ellis Ave & 55th St,2021-02-24T17:34:10.220000Z,,1614187269.0,1.0,1.0,420,,,
6.0,23,34a65f815b861b25fd58151c7e1804fb,41.791478,-87.599861,University Ave & 57th St,2021-02-24T17:34:10.221000Z,,1614180477.0,1.0,1.0,423,,,
2.0,9,36da1de22ea44a5eb3d9e7df3ea1008a,41.79156801058,-87.6078521774,DuSable Museum,2021-02-24T17:34:10.222000Z,,1614164408.0,1.0,1.0,422,,,
3.0,12,b94a12b653fd0f51138b8cbc62b7c835,41.78794281287,-87.5883151702,Harper Ave & 59th St,2021-02-24T17:34:10.223000Z,,1614186288.0,1.0,1.0,425,,,
19.0,8,26b13efbee493fddbf8beef95a435017,41.79172820953,-87.583945009,Museum of Science and Industry,2021-02-24T17:34:10.225000Z,,1614180981.0,1.0,1.0,424,,,
12.0,6,751f890c4c49c8e7bcec7d7316f177ee,41.78509714636,-87.6010727606,Ellis Ave & 60th St,2021-02-24T17:34:10.227000Z,,1614186652.0,1.0,1.0,426,,,
2.0,8,5694ac122463a487c2a550cdaa8563fe,41.943403,-87.679618,Seeley Ave & Roscoe St,2021-02-24T17:34:10.228000Z,,1614182070.0,1.0,1.0,308,,,
5.0,6,fe57e226656e8287c5b8f9fa4a74c0f6,41.917805,-87.682437,Leavitt St & Armitage Ave,2021-02-24T17:34:10.230000Z,,1614164412.0,1.0,1.0,309,,,
18.0,0,2903309f30bc4486eabcf451f5d7da7d,41.907993,-87.631501,Clark St & Schiller St,2021-02-24T17:34:10.275000Z,,1614186935.0,1.0,1.0,301,,,
18.0,13,c06f083a7937efe97d0fd098f9ef5a8e,41.928712,-87.653833,Sheffield Ave & Wrightwood Ave,2021-02-24T17:34:10.277000Z,,1614174135.0,1.0,1.0,302,,,
10.0,12,482ba3ab09a8c36665a738bed2a0c329,41.945529,-87.646439,Broadway & Cornelia Ave,2021-02-24T17:34:10.284000Z,,1614187749.0,1.0,1.0,303,,,
6.0,7,9db81ecd0aba3c252879bd4f36deff12,41.949074,-87.648636,Broadway & Waveland Ave,2021-02-24T17:34:10.285000Z,,1614182988.0,1.0,1.0,304,,,
13.0,9,b6c35b270544b32622eb385fdb56ece9,41.902893,-87.687275,Western Ave & Division St,2021-02-24T17:34:10.287000Z,,1614164408.0,1.0,1.0,305,,,
17.0,2,990c07828d764c7ee2419414cb7a980b,41.958494,-87.654966,Sheridan Rd & Buena Ave,2021-02-24T17:34:10.288000Z,,1614186272.0,1.0,1.0,306,,,
12.0,3,99536bb46fc2ec14556afc3c04f5679a,41.920771,-87.663712,Southport Ave & Clybourn Ave,2021-02-24T17:34:10.290000Z,,1614187604.0,1.0,1.0,307,,,
6.0,1,08c4bc0379c2935a5914b0005d33bd56,41.75797,-87.63121,Vincennes Ave & 75th St,2021-02-24T17:34:10.335000Z,,1614164410.0,1.0,1.0,568,,,
8.0,2,1daa9ab0416e26fcd0dd0351e8213ea5,41.75916,-87.595751,Woodlawn Ave & 75th St,2021-02-24T17:34:10.352000Z,,1614163757.0,1.0,1.0,569,,,
8.0,3,5aff6642707086e31deb7f0b10d48162,41.786833,-87.666215,Marshfield Ave & 59th St,2021-02-24T17:34:10.353000Z,,1614164409.0,1.0,1.0,560,,,
6.0,5,aa5a5840ee0394666aab9c9448396339,41.78602,-87.674167,Damen Ave & 59th St,2021-02-24T17:34:10.354000Z,,1614164410.0,1.0,1.0,561,,,
8.0,3,25e62dbec091d762d5d3cfcb8a9cfc07,41.783189,-87.654372,Racine Ave & 61st St,2021-02-24T17:34:10.355000Z,,1614164410.0,1.0,1.0,562,,,
6.0,5,6a0480f0b1c0c42c3f8996538331658e,41.779374,-87.664843,Ashland Ave & 63rd St,2021-02-24T17:34:10.365000Z,,1614164073.0,1.0,1.0,563,,,
5.0,6,5ca47f35b2ff68fb4d71c07f85afd1da,41.775393,-87.654308,Racine Ave & 65th St,2021-02-24T17:34:10.366000Z,,1614164409.0,1.0,1.0,564,,,
5.0,2,275e0e30fd242afe1850b86f77aba690,41.774074,-87.663815,Ashland Ave & 66th St,2021-02-24T17:34:10.367000Z,,1614164409.0,1.0,1.0,565,,,
3.0,8,70295e93af6d89f682fc1c0471a3e0b8,41.768938,-87.652934,May St & 69th St,2021-02-24T17:34:10.368000Z,,1614164408.0,1.0,1.0,567,,,
13.0,5,9df10eac6538dd4478163b70fd962961,41.943739,-87.66402,Southport Ave & Roscoe St,2021-02-24T17:34:10.373000Z,,1614186523.0,1.0,1.0,229,,,
3.0,12,c0e822441d9b83a95b37a690c9993c2f,41.9406,-87.6785,Damen Ave & Melrose Ave,2021-02-24T17:34:10.374000Z,,1614164072.0,1.0,1.0,228,,,
20.0,2,55e7bad63571cafc7593c0bc844e8cae,41.94815,-87.66394,Southport Ave & Waveland Ave,2021-02-24T17:34:10.384000Z,,1614187210.0,1.0,1.0,227,,,
12.0,3,f66c4cae7bd5da01011ca4d0f702cd43,41.939743,-87.658865,Racine Ave & Belmont Ave,2021-02-24T17:34:10.386000Z,,1614175865.0,1.0,1.0,226,,,
12.0,10,1b2346758d429fa1670e2f9b59e98277,41.919936,-87.64883,Halsted St & Dickens Ave,2021-02-24T17:34:10.387000Z,,1614176822.0,1.0,1.0,225,,,
4.0,11,6208153f78099e63b6f6718863a1c712,41.913865,-87.648755,Halsted St & Willow St,2021-02-24T17:34:10.388000Z,,1614181752.0,1.0,1.0,224,,,
10.0,4,8f2f12a573de1ba03278fbd7333fb6a9,41.918216,-87.656936,Clifton Ave & Armitage Ave,2021-02-24T17:34:10.389000Z,,1614174673.0,1.0,1.0,223,,,
22.0,0,1637528a5f4a98bb1c4d4c3e5f91d8d3,41.931248,-87.644336,Clark St & Drummond Pl,2021-02-24T17:34:10.407000Z,,1614174186.0,1.0,1.0,220,,,
5.0,6,10e5760e340501b5b5680ca27033ecd9,41.76906172032,-87.6446135779,Halsted St & 69th St,2021-02-24T17:34:10.438000Z,,1614164409.0,1.0,1.0,391,,,
5.0,6,6dc7dd1d6b2f49031c3e89be720f67ce,41.78007963264,-87.6297463052,Wentworth Ave & 63rd St,2021-02-24T17:34:10.444000Z,,1614164411.0,1.0,1.0,390,,,
14.0,1,70026de201c74f457751604d7ecbff9f,42.052939,-87.673447,University Library (NU),2021-02-24T17:34:10.458000Z,,1614178593.0,1.0,1.0,605,,,
20.0,7,4b352d2d473b6f431f8e950081c751af,41.838556,-87.608218,Fort Dearborn Dr & 31st St,2021-02-24T17:34:10.459000Z,,1614171398.0,1.0,1.0,150,,,
13.0,6,d1cdb5b5cb7d6004dfc3c5618dd63774,41.935733,-87.663576,Southport Ave & Wellington Ave,2021-02-24T17:34:10.461000Z,,1614187169.0,1.0,1.0,153,,,
3.0,10,5aec39ae0888481cfc712e9eb5b83d2e,41.932225,-87.658617,Lincoln Ave & Diversey Pkwy,2021-02-24T17:34:10.464000Z,,1614187465.0,1.0,1.0,152,,,
13.0,2,82e08c74d9410b270cac6353735fe4aa,42.063598,-87.69873,Central St Metra,2021-02-24T17:34:10.468000Z,,1614164412.0,1.0,1.0,601,,,
11.0,4,8ef7087960d1ab3bbd3f54ff02e20900,41.9364968219,-87.6475386582,Clark St & Wellington Ave,2021-02-24T17:34:10.473000Z,,1614184762.0,1.0,1.0,156,,,
5.0,6,fb4fd2aaddba07444cc7b6ccd6ed7460,41.907781,-87.685854,Claremont Ave & Hirsch St,2021-02-24T17:34:10.476000Z,,1614164408.0,1.0,1.0,159,,,
15.0,0,0880aca32d6fdffe9e6010f1db79b6b8,41.912616,-87.681391,Milwaukee Ave & Wabansia Ave,2021-02-24T17:34:10.479000Z,,1614164487.0,1.0,1.0,158,,,
5.0,5,b4618559803dbd5c7702057c69d41a83,41.76218896038,-87.55927465,South Shore Dr & 74th St,2021-02-24T17:34:10.490000Z,,1614183904.0,1.0,1.0,399,,,
0.0,10,84067a7cf563c4d64ca6842d50aa8911,41.895748,-87.620104,Fairbanks St & Superior St,2021-02-24T17:34:10.495000Z,,1614177108.0,1.0,1.0,635,,,
13.0,2,e63b4cab609a2ea17aeb66601dc43962,41.75787144829,-87.54938625,Rainbow Beach,2021-02-24T17:34:10.500000Z,,1614164073.0,1.0,1.0,398,,,
30.0,13,91eebabdcecb4c750524aa7ca9962337,41.897764,-87.642884,Larrabee St & Kingsbury St,2021-02-24T17:34:10.506000Z,,1614187295.0,1.0,1.0,48,,,
27.0,12,12b8254ec71dca55a171f0d2207cd7db,41.881319815,-87.6295209193,Dearborn St & Monroe St,2021-02-24T17:34:10.508000Z,,1614184360.0,1.0,1.0,49,,,
14.0,5,1cbcc72e1880040a9410290366815cca,41.89993001,-87.63443007,Wells St & Walton St,2021-02-24T17:34:10.511000Z,,1614173766.0,1.0,1.0,46,,,
16.0,14,13bc262c61ca5f719501719d16bf6859,41.889187,-87.627754,State St & Kinzie St,2021-02-24T17:34:10.516000Z,,1614186986.0,1.0,1.0,47,,,
21.0,6,455c72dcbc405ff7045de8b83db5e236,41.8847302006,-87.6277335692,State St & Randolph St,2021-02-24T17:34:10.522000Z,,1614186740.0,1.0,1.0,44,,,
6.0,9,2ae97b50ac16947923f4b345a362f03a,41.876243,-87.624426,Michigan Ave & Ida B Wells Dr,2021-02-24T17:34:10.525000Z,,1614181642.0,1.0,1.0,45,,,
5.0,6,8875547144c92a1028f7f675099dd3ab,41.852619,-87.626488,Wabash Ave & Cermak Rd,2021-02-24T17:34:10.528000Z,,1614164074.0,1.0,1.0,42,,,
7.0,8,ae17da9ffdb20ad027b9b4b7b6580c84,41.87934437346,-87.6319852213,LaSalle St & Adams St,2021-02-24T17:34:10.537000Z,,1614187074.0,1.0,1.0,40,,,
11.0,8,b7df03953190c3f975e669e6766ca395,41.87207763285,-87.6295437729,Federal St & Polk St,2021-02-24T17:34:10.544000Z,,1614187793.0,1.0,1.0,41,,,
22.0,1,372e1aac0ec91b1a32e7725ecf385645,41.874053,-87.627716,State St & Harrison St,2021-02-24T17:34:10.547000Z,,1614164407.0,1.0,1.0,5,,,
9.0,6,89fa33f43df5478969949f1fb5b10ee6,41.965845,-87.645361,Lakefront Trail & Wilson Ave,2021-02-24T17:34:10.550000Z,,1614176596.0,1.0,1.0,639,,,
8.0,6,2f7f198023e329e768359203035a6e11,41.947326,-87.717582,Drake Ave & Addison St,2021-02-24T17:34:10.561000Z,,1614164072.0,1.0,1.0,489,,,
3.0,5,309da550b006c52d6168c032e8ea6908,41.946264,-87.731023,Pulaski Rd & Eddy St (Temp),2021-02-24T17:34:10.562000Z,,1614163152.0,1.0,1.0,488,,,
9.0,9,64cc1de23a95df42d4236c4af93c73b0,41.95216219326,-87.698051113,California Ave & Byron St,2021-02-24T17:34:10.563000Z,,1614184941.0,1.0,1.0,487,,,
1.0,11,c3a4d36a18769a677d653ef4089198d8,41.95434085219,-87.6860796243,Oakley Ave & Irving Park Rd,2021-02-24T17:34:10.564000Z,,1614164407.0,1.0,1.0,486,,,
13.0,2,b2d1deaacfc27554bd245c70ddfbe996,41.95358617895,-87.7093107999,Sawyer Ave & Irving Park Rd,2021-02-24T17:34:10.566000Z,,1614164408.0,1.0,1.0,485,,,
6.0,9,cffcafad3473a0c6e721f17a7c5ebd5a,41.95400483876,-87.7191281797,Monticello Ave & Irving Park Rd,2021-02-24T17:34:10.567000Z,,1614178876.0,1.0,1.0,484,,,
10.0,8,0ec7e9f5ce89ccc8b70446b115c714cf,41.953393,-87.732002,Avondale Ave & Irving Park Rd,2021-02-24T17:34:10.568000Z,,1614164409.0,1.0,1.0,483,,,
12.0,2,c7de2ff2480428adbdf4f075222d8c88,41.96152593287,-87.6911650414,Campbell Ave & Montrose Ave,2021-02-24T17:34:10.569000Z,,1614179428.0,1.0,1.0,482,,,
9.0,5,daf37b0036b43b8f4c56584b0bcdfeb7,41.961068,-87.695439,California Ave & Montrose Ave,2021-02-24T17:34:10.570000Z,,1614187357.0,1.0,1.0,481,,,
11.0,0,69d397ee69ada567b075d6a132b8e17f,41.961041,-87.705866,Albany Ave & Montrose Ave,2021-02-24T17:34:10.572000Z,,1614182850.0,1.0,1.0,480,,,
12.0,3,73419b8436a50579feeca21ce987c5bc,41.97491129677,-87.6925025594,Lincoln Ave & Winona St,2021-02-24T17:34:10.581000Z,,1614164409.0,1.0,1.0,472,,,
9.0,2,e1fd323065b7b71db654d07f44614094,41.975672,-87.709261,Kedzie Ave & Foster Ave,2021-02-24T17:34:10.582000Z,,1614164072.0,1.0,1.0,470,,,
12.0,3,2db6d44ef78f3bf804a0fc5d8aad95fe,41.97563272521,-87.7014194389,Francisco Ave & Foster Ave,2021-02-24T17:34:10.584000Z,,1614164409.0,1.0,1.0,471,,,
6.0,8,08000cd20d13070c803da1178c247660,41.96668636205,-87.7080519806,Kedzie Ave & Leland Ave,2021-02-24T17:34:10.590000Z,,1614164407.0,1.0,1.0,476,,,
6.0,5,02657ffd3bca983eefa977199f17e98f,41.965875,-87.700825,Manor Ave & Leland Ave,2021-02-24T17:34:10.597000Z,,1614163152.0,1.0,1.0,477,,,
11.0,3,57655611304cb4a66395859ddb08e38c,41.96835449363,-87.7118306675,Christiana Ave & Lawrence Ave,2021-02-24T17:34:10.599000Z,,1614186710.0,1.0,1.0,474,,,
6.0,9,65aa0c7f16b5a37b61733d5cc2bb78d7,41.968987,-87.696027,Washtenaw Ave & Lawrence Ave,2021-02-24T17:34:10.602000Z,,1614164075.0,1.0,1.0,475,,,
14.0,1,8a4f746992ac2293b93e393c83bbebc3,41.96590013976,-87.6936384935,Rockwell St & Eastwood Ave,2021-02-24T17:34:10.604000Z,,1614164411.0,1.0,1.0,478,,,
10.0,5,98fc69d2a12bca242bbbd2144a70d21a,41.96115407569,-87.7165690733,Drake Ave & Montrose Ave,2021-02-24T17:34:10.607000Z,,1614164410.0,1.0,1.0,479,,,
11.0,30,f9a96332368bd3b0660df1b24509f030,41.8839840647265,-87.6246839761734,Michigan Ave & Washington St,2021-02-24T17:34:10.534000Z,,1614181002.0,1.0,1.0,43,,,
15.0,8,45f13d3b4b5dbece5ec343ddee63d36d,41.89380805624359,-87.64169722795485,Kingsbury St & Erie St,2021-02-24T17:34:09.873000Z,,1614184283.0,1.0,1.0,74,,,
9.0,6,d164f651b013914fac95d1935eec2492,41.907221,-87.655618,Cherry Ave & Blackhawk St,2021-02-24T17:34:09.880000Z,,1614175065.0,1.0,1.0,666,,,
2.0,9,e8504b24e6cb0d95b51e5a772f28cf9d,41.89102331025185,-87.63547986745834,Franklin St & Illinois St,2021-02-24T17:34:10.126000Z,,1614181762.0,1.0,1.0,672,,,
7.0,6,8dea8c1a38e1b088ae97f668de03f326,41.917108034789315,-87.71022096276283,Spaulding Ave & Armitage Ave,2021-02-24T17:34:10.038000Z,,1614162851.0,1.0,1.0,506,,,
7.0,7,c49906c04f93e6c485d729d9ca6a1d95,41.93258963429789,-87.66593635082245,Greenview Ave & Diversey Pkwy,2021-02-24T17:34:09.942000Z,,1614183860.0,1.0,1.0,319,,,
5.0,10,2dda059bc5623406b2f6267bfeb08121,41.87943409140013,-87.63550400733948,Franklin St & Adams St (Temp),2021-02-24T17:34:10.119000Z,,1614186881.0,1.0,1.0,286,,,
10.0,12,c767a658e557a17b68a81763165f4bb9,41.87811603010527,-87.63983845710754,Clinton St & Jackson Blvd,2021-02-24T17:34:10.546000Z,,1614183487.0,1.0,1.0,638,,,
5.0,9,1e5352cf34e52ec86f834e76a7a486fa,41.8538040657915,-87.69574239850043,California Ave & 21st St,2021-02-24T17:34:09.176000Z,,1614164412.0,1.0,1.0,348,,,
14.0,16,f81f9683c9e9f171d7786b36ce74970e,41.8750236280333,-87.6330940425396,Financial Pl & Ida B Wells Dr,2021-02-24T17:34:09.713000Z,,1614182373.0,1.0,1.0,89,,,
10.0,5,b9b600475e113533e0d3b7637b89eec4,41.886616486027656,-87.6580399274826,Elizabeth (May) St & Fulton St,2021-02-24T17:34:10.096000Z,,1614187282.0,1.0,1.0,217,,,
4.0,6,c3cbf1d39a3e4f2796d2fa9ca58497de,41.89046879243862,-87.70260751247406,Sacramento Blvd & Franklin Blvd,2021-02-24T17:34:09.695000Z,,1614163454.0,1.0,1.0,375,,,
